0.1119822,0.3038615,0.2792325,0.45459813,0.00033463165,0.16556917,0.13959584,0.07693056,-0.0008678999,0.1220436,0.12705012,-0.010722332,0.08013885,-0.008048609,0.5241058,0.4110581,0.13808067,0.16849078,0.43234715,0.27514708,0.26573107,-0.018014649,0.21835163,0.15671173,0.12402945,0.13603543,0.03458292,0.11935373,0.08554185,0.03211941,0.019531373,0.27050143,0.123800255,0.027985353,0.19430436,0.36962646,0.22400403,0.19594334,-0.009343791,-0.0039990162,-0.0066623017,0.1189123,0.19389188,0.06640103,0.2529821,-0.005105745,-0.008117246,0.22236316,-0.0032013156,0.21262676,0.05740694,0.1288861,-0.030846883,0.15377271,0.017657904,0.23377775,0.053074062,0.13526714,0.18496111,0.01369649,0.15374504,0.15643612,-0.041739177,-0.0019233773,0.17020066,0.2020271,0.09060861,0.17782229,0.23653926,0.3101642,0.0982578,0.0129911695,0.1287593,0.18295547,0.15515323,-0.0045118737,0.39112282,0.06616489,0.019279495,0.027649047,0.27917686,0.27681983,0.1708982,0.08755751,0.0064026695,0.033095513,0.32813197,0.0899267,-0.010621244,0.057825655,0.1861527,0.17986149,-0.0046978365,-0.03652934,0.16837627,-0.0028666975,0.055335715,0.29607624,0.12165212,0.08685496,0.57349545,0.095980674,0.18500358,-0.0074550207,0.031028073,-0.0038645093,0.047436945,0.023438288,0.24602048,0.06806986,0.102589175,0.12745894,0.3291765,0.018363956,-0.001014837,0.12683392,0.09620328,0.08958121,0.20664774,-0.008020647,0.12760046,-0.0002463598,0.027400916,0.15409797,0.3113023,0.24281971,0.07785321,0.092728004
0.41298598,0.07070863,0.057032317,-0.0032950253,0.37128258,0.3600028,-0.0030676336,0.0863702,0.37799728,-0.014209794,0.11310938,0.32135135,0.21976364,0.30409718,0.08817401,0.4897465,0.45161563,0.18827485,0.08318195,0.3229307,0.030431468,0.03611051,-0.010760002,0.09293389,-0.0058326707,0.07422148,0.11656418,0.15096325,-4.085824e-05,-0.014706274,0.13654105,0.11327243,-0.0149371475,-0.004687386,0.041558903,0.27543303,0.13773805,0.036184408,0.27969483,0.12162063,0.101506606,0.22766583,-0.016296571,0.10762252,0.2935172,0.4675134,0.081469186,0.00063584745,-0.0015212096,0.124871165,0.04434416,-0.016397743,-0.0065905885,0.29144242,-0.0020783828,0.31735897,0.20606141,0.3554121,0.25907463,0.20061104,0.39248806,0.1019651,-0.065442815,0.2133348,0.06568061,0.3260463,-0.003432025,0.20826304,0.26875785,-0.0100979805,-0.009110249,-0.0022625213,0.27902898,0.21770477,0.16148956,0.16214302,0.13960822,-0.002657504,0.20297372,0.14289749,0.005659459,0.32928047,0.054567225,0.19990124,0.018845867,0.58869255,0.2693162,-0.006918429,0.49103096,0.116035484,0.49024904,0.19553812,0.2978046,-0.016113741,-0.002860947,0.29985026,0.1216098,0.42940384,-0.011835115,0.106420234,0.0780835,0.1895829,0.05159552,0.2870197,-0.001178996,0.007374922,0.5809756,0.68680257,-0.018836766,-0.0027439464,0.22741844,0.38573554,-0.021653116,0.10582008,0.33165318,0.012130327,0.040488273,0.20776758,0.29640567,-0.046241134,0.30516204,0.121591836,0.25470832,0.20219281,-0.0078193685,0.051240444,0.19184221,0.094528794
0.08748342,0.10018572,0.13395298,0.061297484,0.090804376,0.020274434,0.2845613,0.3296644,0.22441605,0.009536804,0.21853659,0.14600767,0.32722193,0.055036318,0.12571354,0.34830713,0.11157402,0.4651739,0.34188735,0.15483814,0.14558971,-0.014317962,0.23637745,0.13657701,0.008901861,0.10616376,0.16324441,0.11563511,0.18964934,0.056942575,0.010910142,0.3092382,0.0745875,0.091456614,0.038017076,0.016180282,0.32501858,0.3937585,0.37117207,0.08305741,0.17884567,0.12692955,0.13494828,0.07887707,0.046521693,0.25309396,0.030301664,0.14167768,0.091475815,0.25834507,0.04585046,0.012992809,-0.0039649904,0.11181844,0.12629351,0.28377178,0.13525093,-0.008253953,0.1426374,0.12692542,0.14989682,0.15443212,-0.041900486,0.013309724,0.19130379,0.045647375,0.20798725,0.02434009,0.14944452,0.10851018,0.115558036,-0.008100375,0.020884015,0.24820125,0.11777989,0.11008797,0.16475843,0.084626555,0.21051395,0.17737553,-0.0070179314,0.017406978,0.25199562,0.02445856,0.24975002,0.0997917,0.16556506,0.21143335,0.45871398,0.1983034,0.24424405,0.20283803,0.18818162,-0.025953388,0.011057799,0.12952457,0.06654796,0.008659318,0.032157622,-0.009454808,0.47314766,0.12353475,0.21925183,0.09390678,0.36027145,0.019139225,0.020521844,0.06571005,-0.0049676592,0.18086943,0.10974209,0.052961163,0.04344982,0.12240809,0.16698493,0.22703592,-0.008293974,0.14744575,0.17878969,-0.013508546,0.10006238,-0.000903865,0.18751681,0.07382553,0.17361355,0.07344082,0.15161,0.073892675
0.061529346,0.11676938,0.08721563,0.27280277,0.16853152,0.106356144,0.042395588,0.053373374,0.061086617,0.105319194,0.17599164,-0.008626702,0.0701803,0.075248316,0.32543838,0.26762336,0.15310025,0.05863188,0.12606584,0.16793193,0.1531613,-0.0076628365,0.2457959,0.031656608,0.14001828,0.17244187,0.13220097,0.114794165,0.1341762,0.08437418,0.10213548,0.20144176,0.088669345,0.073130645,0.17009512,0.19307818,0.17646596,0.13656156,0.07866034,0.05105623,0.2071605,0.13424549,0.16657206,0.083618894,0.15444604,0.10197523,0.12693308,0.20468082,0.100599244,0.19365619,0.08198385,0.12369084,0.07844112,0.103965424,0.055362888,0.24436903,0.12032041,0.22287914,0.05950418,0.123169124,0.25088522,0.13752782,-0.043779608,0.0767999,0.047618996,0.13748911,0.1139746,0.1012636,0.1841249,0.1468619,0.011036295,0.01648421,0.120926596,0.07309618,0.18686174,0.051128134,0.07043454,0.16421933,0.13614824,0.06553793,0.09147741,0.058764074,0.14174257,0.07726875,0.10211124,0.1381962,0.24379,0.19020325,0.010486662,0.0027657598,0.25075018,0.18682593,0.14200445,-0.030494183,0.0990216,0.086907096,0.1504165,0.22272232,0.032787956,0.15489058,0.38604963,0.122763425,0.1156857,0.03156828,0.04134677,0.018312948,0.12005544,0.10905976,0.023278752,0.092788815,0.059557233,0.22638202,0.38656875,0.08548614,0.19647108,0.05983167,0.027514296,0.20913586,0.25592607,-0.022892598,0.11754955,0.052874617,0.15092385,0.17814365,0.3863462,-0.00043600518,-0.0057552294,0.07209337
0.08656587,0.22286336,0.15314569,0.20024168,0.01258697,0.1968389,0.022197464,0.0868568,0.17781605,0.15120995,0.28903878,0.05912435,0.22128804,0.31854975,0.20867114,0.5862154,0.02342795,0.06186172,-0.00059456343,0.34692666,0.12566815,0.018531587,0.14975815,-0.017829236,0.0057862857,0.12646428,0.19907336,0.09386961,0.1723122,0.05185733,0.2543584,0.22655872,0.13973384,0.07485771,0.12760757,0.03291011,-0.0040950747,-0.0035580166,0.41439936,0.16683523,0.16673613,0.17439316,0.15604648,0.057911564,0.120967105,0.06509882,0.14472388,0.46646708,0.15004246,0.21072473,0.012689639,0.10795037,0.16011462,0.11904979,0.040476624,0.31671286,0.055054516,0.30784392,0.17674573,0.28751665,0.29675338,0.27579844,-0.070576325,0.044249296,-0.0029399581,0.21597166,0.03958005,0.3409358,0.30609778,0.20049414,-0.011545452,0.102432854,0.31682473,0.1959567,0.18539627,0.05733261,0.05448978,0.06594486,0.087719575,-0.0015898094,0.045605097,0.09976251,0.07952457,0.18215989,0.17364186,0.15488009,0.40625343,0.2557766,0.15334772,-0.0062372875,0.29032165,0.2752569,0.273028,-0.032773275,0.010140624,0.06591694,0.13586228,0.49959674,-0.0087079955,0.09167493,0.21430124,0.0029140068,0.041563634,-0.015195168,0.054334782,-0.016477363,0.24870874,0.33713275,-0.009418734,0.12448689,0.00048091635,0.4234413,0.1433184,0.22158599,0.36008945,0.115483336,0.0065816427,0.13523571,0.32416037,-0.03521087,0.3467735,0.3124052,0.1287148,0.049266197,0.38375452,0.030195272,0.060510118,-0.0026894964
0.061529346,0.11676938,0.08721563,0.27280277,0.16853152,0.106356144,0.042395588,0.053373374,0.061086617,0.105319194,0.17599164,-0.008626702,0.0701803,0.075248316,0.32543838,0.26762336,0.15310025,0.05863188,0.12606584,0.16793193,0.1531613,-0.0076628365,0.2457959,0.031656608,0.14001828,0.17244187,0.13220097,0.114794165,0.1341762,0.08437418,0.10213548,0.20144176,0.088669345,0.073130645,0.17009512,0.19307818,0.17646596,0.13656156,0.07866034,0.05105623,0.2071605,0.13424549,0.16657206,0.083618894,0.15444604,0.10197523,0.12693308,0.20468082,0.100599244,0.19365619,0.08198385,0.12369084,0.07844112,0.103965424,0.055362888,0.24436903,0.12032041,0.22287914,0.05950418,0.123169124,0.25088522,0.13752782,-0.043779608,0.0767999,0.047618996,0.13748911,0.1139746,0.1012636,0.1841249,0.1468619,0.011036295,0.01648421,0.120926596,0.07309618,0.18686174,0.051128134,0.07043454,0.16421933,0.13614824,0.06553793,0.09147741,0.058764074,0.14174257,0.07726875,0.10211124,0.1381962,0.24379,0.19020325,0.010486662,0.0027657598,0.25075018,0.18682593,0.14200445,-0.030494183,0.0990216,0.086907096,0.1504165,0.22272232,0.032787956,0.15489058,0.38604963,0.122763425,0.1156857,0.03156828,0.04134677,0.018312948,0.12005544,0.10905976,0.023278752,0.092788815,0.059557233,0.22638202,0.38656875,0.08548614,0.19647108,0.05983167,0.027514296,0.20913586,0.25592607,-0.022892598,0.11754955,0.052874617,0.15092385,0.17814365,0.3863462,-0.00043600518,-0.0057552294,0.07209337
0.044184543,0.094955504,0.25224814,0.20581329,0.27270544,0.1654065,0.2100793,-0.00067507254,0.26573762,0.21406426,-0.0037950203,-0.011163763,0.4599226,0.4481004,0.32313573,0.37468675,0.15940933,0.14174438,0.09411459,0.423045,0.2021186,-0.03127952,0.24547398,0.150254,-0.016350804,0.09932067,0.19122511,0.16716772,0.09951237,0.37276033,0.523713,-0.014876321,0.08157958,-0.003970542,0.06616407,0.09804129,0.2619897,0.5299328,0.5338721,0.21200687,0.23867476,0.17713977,0.2654154,0.1633445,0.30547062,0.0041670986,0.22389835,0.09036473,-0.007937767,0.25532252,-0.044865094,-0.016617633,0.17657708,0.06307385,0.3407896,-0.002365519,0.15012644,0.21437535,0.10947985,0.31261,0.28816074,0.20894611,-0.0748374,-0.011919353,0.0044936314,0.19104801,-0.009139004,0.23160447,0.29264528,0.21541151,0.2273404,0.22192907,0.025413573,0.32303384,0.2813646,0.22553177,0.11253098,0.7716458,0.2787866,-0.022701057,0.0958978,0.13853788,0.073318005,0.16868673,-0.013103184,0.22570647,0.7047518,0.11800866,0.093106754,-0.00741162,0.27527383,0.09970971,-0.0064221583,-0.06034236,0.017928626,0.427696,0.2731378,0.19685075,0.20548972,-0.0005944897,0.346692,-0.022096207,0.029373731,0.40543962,-0.0331687,0.084150456,0.025957087,0.33345175,0.12848766,0.025062209,-0.028575197,0.78831893,-0.009265249,0.69192505,0.116511926,-0.016237015,0.038189642,-0.016572788,0.38601562,-0.028012428,0.25288725,0.1512585,-0.015410085,-0.030074794,0.55301046,-0.01485332,-0.0034092783,0.111621216
0.264847,0.09117423,0.34625328,0.30931082,0.22573179,0.3252014,0.057776406,-0.008693344,0.22548258,0.46250308,0.31023118,0.028583532,0.2022971,0.35661763,0.20704912,0.2818792,0.2261578,0.27042773,-0.05878627,0.722207,0.14415942,-0.05720535,0.2138797,0.42265907,-0.03576655,-0.0034715577,0.2833194,0.30013075,0.42743275,0.18153748,0.71714836,0.23174185,0.19331712,0.039391786,0.06473124,0.042303737,0.12711532,0.037326258,0.5711096,0.52838534,0.100500986,0.2564522,0.2539327,0.106265694,0.11303286,-0.02675326,-0.0096014105,0.19923788,0.14917633,0.24456054,-0.044344477,-0.03198213,0.38359883,-0.002645616,0.05836598,-0.004155165,-0.0137745915,0.27210072,0.086408004,0.3085523,0.23847578,0.23640846,-0.07462197,-0.013899202,-0.016574029,0.31174603,0.10272318,0.12152995,0.3819202,0.27926645,0.058187693,0.17854854,0.30390537,0.30842555,0.07467873,0.3242554,0.3724072,0.90539277,0.41647667,-0.049360026,-0.010802666,0.123347916,0.040948283,0.05924303,0.2951845,0.16128877,0.38107046,0.11711548,0.41496542,-0.011430131,0.22503962,0.20491503,-0.00834595,-0.04758197,-0.03026004,0.18788952,0.42333975,0.6279162,0.051023573,-0.0004065048,-0.04127598,-0.001882785,-0.0334982,0.39694342,-0.04534596,0.12979874,0.38157952,0.5364367,0.14175227,-0.01508602,-0.048288208,0.7780809,0.19190305,0.40427977,-0.019920206,-0.003621934,-0.026354585,0.018149046,0.45580518,-0.047488496,0.48680675,0.25356084,-0.019931357,-0.033042718,0.26336288,-0.0051832343,-0.008379969,0.18780042
0.12334201,0.20555392,0.15529281,0.17400408,0.16897783,0.03902493,0.05114828,0.012158845,0.07436026,0.084312,0.19302186,-0.0016827639,0.037949428,0.069499224,0.45496237,0.2820055,0.39566103,0.080392025,0.089778066,0.16375215,-0.008328061,-0.016247189,0.1989465,0.14387807,0.076509885,0.33247578,0.20583029,0.09830296,0.14869985,0.19070852,0.2955639,0.19191158,0.33499467,0.055006787,0.27941677,0.1616192,0.26653776,0.039878253,0.16849849,0.109969534,0.18387282,0.07882782,0.27487448,0.1883873,0.28751245,0.01827201,0.1945324,0.27846292,0.11152825,0.20770253,0.07478498,0.096903935,0.14803018,0.10827372,0.13137197,0.10928796,0.19450077,0.26889607,0.12709476,0.11334408,0.36755672,0.07058386,-0.038105782,0.18547855,0.030036915,0.19726501,0.041431267,0.1875445,0.38751054,0.07750956,0.09834417,0.07790941,0.14215353,-0.006487333,0.23441455,-0.0033067286,-0.0041913874,-0.0025023196,0.06001498,0.09303365,0.024446767,0.15057309,0.19228108,0.13234082,0.15531918,0.236203,0.40951672,0.12804979,-0.028433261,-0.0051723584,0.2434944,0.3327077,0.029259723,-0.0300453,0.2591021,0.03640816,0.06735371,0.05560724,0.124153666,0.092754945,0.350272,0.08460179,0.085022226,-0.002100763,0.005886117,-0.0021474645,0.2133799,0.06577103,0.00021740235,0.06247846,0.06826247,0.28548914,0.27560222,0.10095696,0.15892635,0.039859526,0.063987285,0.14292252,0.42023993,-0.018112093,0.35609478,0.07864492,0.33871135,0.16337606,0.29412034,-0.0004935844,0.059414368,0.08866924
-0.011364828,0.071957715,0.25047404,0.37667176,0.016786054,0.1331335,0.08698103,-0.01167682,0.05875776,0.20205377,0.17891946,-0.013397256,-0.011962891,0.12554747,0.24212705,0.10089366,0.32354313,0.14423624,0.08628255,0.43302014,0.26738095,-0.02151592,0.27519396,0.2744168,0.04343069,0.061828785,0.04136206,0.33568853,0.19374529,0.16094044,0.42661285,0.44135106,0.18976755,0.15243906,0.13365895,0.19290435,0.22176456,0.32714933,0.26345688,0.21482818,0.3023424,0.1408582,0.31878814,0.19228551,0.10799004,-0.006762478,0.1256563,-0.016562095,0.23527412,0.19840066,0.03514977,0.066570446,0.24938306,0.0054605566,0.058745362,0.46193105,0.18278107,0.15676084,-0.007949099,0.13138224,0.12641795,0.07610414,-0.04477725,-0.026698917,0.025142428,0.041460156,0.13966085,0.009681391,0.3833829,0.2387008,0.13667919,0.02000426,0.19929776,0.09901801,0.13181819,0.1236381,0.2699039,0.48071632,0.3834548,-0.0022562363,0.11997587,-0.031982575,0.30316818,-8.386373e-06,0.0067895157,0.2962058,0.19526745,0.3678208,0.03459832,0.07213077,0.3283601,0.28557956,-0.014531239,-0.05163833,0.0063055046,0.11218977,0.28358787,0.19788483,0.024145102,0.098133884,0.17274852,0.1040272,0.09988204,0.09465218,-0.033242848,0.076213434,-0.0027216524,-0.001004236,0.039762616,-0.0017127652,-0.009028911,0.49475628,0.04981707,0.3121883,-0.016453851,-0.00309025,0.024070544,0.35390353,0.41522223,-0.054112453,0.2555541,0.10118574,0.034710355,0.10757907,0.37390468,-4.419631e-05,-0.040014137,0.11835593
