0,-0.049851567,-0.032138523,0.22801897,-0.08161935,0.14708318,0.23456264,-0.028691698,-0.008400656,0.257607,0.7113569,0.3256594,-0.13470648,0.022496749,-0.051539253,0.44199425,-0.0487155,2.5911427,0.7873328,0.08289097,0.86089116,0.06563742,1.0764506,1.1573273,-0.0538217,1.2220973,-0.04797473,-0.079491794,1.2886819,-0.19944607,1.3572559,0.44852716,-0.00070354977,0.75397384,-0.03698859,-0.083403364,-0.1268032,-0.090502344,0.40996206,0.86029893,-0.007560093,0.16461715,1.3587068,-0.029203737,-0.0056202146,0.3149284,0.20921154,0.06711568,1.1767716,0.017962422,-0.052332092,-0.10148618,0.27194124,2.6022396,0.23325361,0.40713236,-0.04325662,0.14293897,0.25597736,-0.028173978,-0.058626454,-0.06515828,-0.09091173,0.54020387,-0.09865954,1.031772,-0.00486662,0.20677438,0.28792048,-0.0020068309,0.112433404,0.48517114,0.47020227,-0.074536,-0.029916048,1.0110334,-0.030652616,-0.022191394,1.2461221,-0.0035051124,-0.032018512,-0.13376088,0.108203694,0.48535413,-0.085416876,-0.09160844,0.10965364,-0.008341123,0.16483279,-0.008878864,0.10077549,0.25707427,0.11859678,-0.019692311,-0.08839947,0.39098698,-0.10577498,0.040356077,-0.000569677,0.9748892,-0.14392927,-0.008277472,0.6064215,-0.06265699,0.20748544,0.8129235,-0.16597706,0.97177726,-0.007101492,0.68885815,-0.069043145,-0.04181653,0.6185289,0.06097836,0.22807194,-0.20198512,-0.054946076,0.6381061,0.4392967,-0.0212782,1.1696666,0.01805658,-0.10483475,-0.047036495,0.1556949,0.48749775,0.67284155,-0.07125831,0.9282835
31,0.32163444,0.5833041,0.13520446,0.3221892,-0.10969497,0.15332073,-0.03737007,0.28423455,-0.1581735,-0.00461068,-0.009415775,0.12934443,-0.01761873,-0.1152341,-0.058479667,0.30865067,0.2706977,-0.009161224,0.42044312,-0.1082769,-0.00839935,0.07468398,0.5072792,-0.15951137,0.9204752,0.9582475,0.3136552,0.55986977,-0.22599016,0.44985268,0.33121327,-0.022138407,0.18209162,-0.14651302,0.4534507,-0.042880468,0.9615708,-0.036246203,0.93405735,-0.06597643,0.6802156,0.8442721,0.33639377,1.5455228,0.223271,-0.035961475,0.25109437,0.10699541,0.24181952,-0.008722734,0.23805234,1.344225,0.40491095,0.9029342,0.13229707,0.55193245,0.64441603,0.13786039,-0.05974194,0.21602733,0.065501384,0.7183499,0.49429995,0.30868962,0.30581814,0.6694886,-0.0017749906,-0.02630414,-0.12031587,0.8334851,2.385239,0.19377378,-0.04248547,0.6324865,-0.022152752,-0.24318793,-0.095637284,0.934101,0.94211113,-0.052546013,0.25525358,0.6677301,-0.038734917,-0.06269773,0.27214143,0.6072239,0.16182779,0.5181919,0.3630461,0.97999406,0.4285066,-0.01796264,0.17284493,-0.012189868,0.042344786,-0.109170556,-0.03770351,1.3497487,0.13158067,-0.08028317,-0.13824405,0.32365215,0.6909355,0.52306736,1.1417484,0.18106094,0.6571391,-0.09637121,0.2472417,-0.10278269,-0.06120732,0.80930537,-0.1584364,1.4269179,-0.042760298,1.4600735,0.08777355,0.89470714,-0.007104195,0.15236369,-0.049204253,0.57131773,0.0100802425,0.18998224,-0.037941717,-0.17649966,0.75348586,-0.0077426033
38,-0.32431877,-0.42701188,-0.14515603,1.3747492,-0.17205523,-0.18410957,-0.3407528,1.2073089,-0.15267123,1.1746504,-0.3676269,-0.32566753,0.9776963,-0.1542762,-0.23280804,-0.30406928,-0.46792313,-0.48354736,-0.19056988,-0.12301016,-0.41336322,-0.28451812,-0.16140436,-0.22610076,2.1088762,-0.21042542,-0.14098443,1.3043035,-0.034988843,-0.16836347,-0.3939278,-0.34628543,2.1618257,-0.41939068,-0.14724857,0.27694148,-0.2260977,-0.3040299,1.5759361,-0.18450488,-0.27379152,0.7336932,-0.23780377,-0.21033756,1.8684841,-0.23974267,0.4121522,-0.1219,-0.2810373,-0.26578555,-0.14481445,0.22419646,-0.23472288,-0.15376437,2.0186243,0.42138517,1.8034315,-0.16884202,-0.31162798,-0.045601916,-0.43722272,-0.34301925,1.4381346,-0.09654232,-0.16806631,-0.36144784,-0.4153277,-0.36454403,-0.04736377,-0.51735985,-0.1879971,-0.27627274,-0.29691297,0.43210736,-0.3520968,-0.28722095,-0.11235811,1.6018612,-0.43892986,-0.3816715,-0.011649172,-0.42535517,-0.23463391,-0.03064223,0.5378636,1.8279482,-0.42026097,-0.31880882,0.5942134,-0.47419077,-0.22330745,-0.09935741,-0.15977769,-0.42903623,-0.19188572,-0.2751397,-0.056658637,0.39913815,-0.12151392,-0.40991727,-0.041199606,-0.39862278,-0.523104,-0.24904494,0.53487927,-0.07055139,1.1579998,-0.2560843,1.4189227,-0.19121246,-0.47566,-0.33430332,-0.038950574,-0.19156925,-0.10063147,-0.26230332,1.2287904,1.0744764,-0.2287352,-0.22403376,-0.28362963,-0.303102,-0.45073143,-0.27274916,-0.08602408,-0.22475982,-0.059056032,-0.06783098
284,-0.19910431,-0.15454799,-0.12767838,0.8726449,-0.1821189,-0.16453436,-0.37564465,1.3010062,-0.24650012,1.0814434,-0.26626545,-0.24638179,1.1900779,-0.15564851,-0.27618906,-0.1938381,-0.20454764,-0.38549465,-0.11965845,-0.03365721,-0.27765763,-0.1569268,-0.15285856,-0.10621667,2.423469,-0.17943902,-0.13829862,0.9244202,-0.26750106,-0.30309585,-0.22880621,-0.21571778,1.8145396,-0.37979755,-0.2104199,-0.100628994,-0.033804264,-0.24953173,1.7814554,-0.18973008,-0.22662373,1.0878748,-0.16967855,-0.14814948,1.3636048,-0.15285061,-0.0041592256,-0.08274253,-0.2692463,-0.35661146,-0.13631861,1.0055704,-0.060345482,-0.19903462,2.2518167,0.30816594,1.3501649,-0.12504463,-0.2550953,-0.1860157,-0.39243975,-0.19866076,1.2668456,-0.1645828,-0.048383214,-0.37351424,-0.27049088,-0.08618063,-0.15430787,-0.47933158,-0.22809851,-0.21996295,-0.16596825,0.47478172,-0.28351465,-0.19308908,-0.16259268,1.4654351,-0.33586213,-0.18029901,-0.16024888,-0.41628733,-0.01663198,-0.12839155,0.2571512,2.178463,-0.20262854,-0.004827078,1.0457327,-0.2345128,-0.2368155,-0.08773764,-0.12743326,-0.28926146,-0.12958375,-0.21659039,-0.14179741,0.40298736,-0.15993987,-0.3432699,-0.04530883,-0.34511417,-0.5088378,-0.048296127,0.5581804,0.6618076,1.8318261,-0.3876079,1.610345,-0.21994571,-0.12524067,-0.22713928,-0.07104392,-0.20877782,-0.20849471,-0.3074034,1.1921784,1.3916488,-0.07381307,-0.15243545,-0.3079357,-0.5400207,-0.31096923,-0.20382307,-0.15969096,-0.040246498,-0.13166508,-0.301811
216,0.075748175,0.7128826,-0.018414587,0.611289,0.6009969,-0.045409378,-0.14094058,0.034451086,0.30738837,0.5269015,0.21769413,-0.001834865,0.22702266,-0.211554,-0.12245455,-0.21322094,-0.10045286,-0.07431672,-0.035299685,0.38427845,-0.0013193261,0.18349968,0.6933624,-0.07373411,0.963998,0.028582105,0.28244144,0.5842764,-0.11296461,-0.0835907,0.0760168,-0.13545357,1.183612,0.35848993,-0.021163344,-0.009055439,0.39810485,-0.2273674,1.3626525,-0.06181103,0.5447781,0.8592097,0.55607235,0.15005994,0.7322809,-0.06500819,-0.007515418,-0.006614844,0.5254282,-0.021084884,0.4570519,0.22893164,-0.103163436,-0.14331596,0.5063472,0.432357,1.1879275,-0.010996488,0.43031073,-0.10472627,-0.14619318,-0.051118653,0.9162997,-0.08411489,-0.044636395,-0.15144329,1.208637,0.58414906,0.9706407,-0.07105305,-0.025614602,-0.059540745,-0.014150946,-0.03052122,-0.06763923,0.5185218,-0.032790888,0.793028,0.05087083,-0.09675383,0.28730333,-0.039663248,-0.03934053,0.60687304,0.49181998,1.3003798,-0.11348052,-0.05964275,0.7791388,-0.14389844,0.12125611,-0.021965677,-0.012086448,1.0675049,-0.0053548794,0.46153188,0.44341525,0.59725255,-0.072312444,-0.02710566,-0.09549291,1.0027657,1.2012149,-0.032627437,0.5382961,0.23315756,0.97061074,-0.016592035,0.73354894,0.2709657,-0.041675832,-0.027162498,-0.024773588,0.2979119,-0.0026598114,0.5255848,0.5193008,0.60289216,-0.18491107,0.20829272,0.21347968,-0.32030344,-0.011579205,0.91327393,-0.22157942,0.01176575,0.40602642,-0.009383814
384,0.28573588,-0.034575265,0.0064583924,0.031469338,0.45425326,0.21260566,0.03620069,-0.004547081,-0.022869669,0.45543566,0.04532412,-0.005588951,-0.073630445,0.13770369,-0.00621086,0.08680724,0.97987473,0.356989,0.4065278,-0.023644483,0.09877508,0.24559851,0.21539351,0.038169026,-0.0051203114,0.42043406,-0.0006349802,0.25727785,-0.019525405,1.0497588,0.12978786,0.016627671,0.12972528,0.15068862,-0.0007821005,-0.10013261,-0.024161527,0.372406,0.59711957,0.2586111,-0.025205284,0.6809271,-0.054665547,0.63637483,-0.04026496,0.50646687,-0.00948551,0.5862514,0.56016314,0.048119616,-0.043009397,0.2197109,0.95193756,0.75359005,-0.049125414,-0.056541186,0.37752748,0.39724946,-0.012712938,0.35854423,0.58645093,0.11994943,-0.028745873,0.17761144,0.3190534,0.7043652,0.7715549,0.15559742,-0.042176113,0.88333225,0.81296396,0.052808657,0.10716851,0.3286491,0.416937,-0.047563944,-0.080963925,0.79882526,0.067759365,0.044507615,0.08114429,0.37687904,0.33324164,-0.015551141,-0.0185652,-0.056518473,-0.015697015,0.009317165,-0.04367614,0.3813939,-0.008623937,-0.0059439386,-0.04477431,0.58520436,-0.025045166,-0.042257186,0.6874846,-0.010605355,-0.0032910125,-0.03772374,-0.0068058693,0.89017504,0.33143958,0.45751265,0.10874633,0.2758445,0.053396717,-0.0210736,0.31541282,0.22913961,0.38154322,0.43475437,-0.033691373,0.28460178,-0.030167622,-0.05143341,0.3296127,0.71511835,0.21528943,0.30614573,0.04273721,0.92093617,0.3419062,0.20646223,0.19615169,-0.051564068,0.38517416,0.071793154
198,0.23723727,-0.0568385,0.10346299,0.09244202,0.4165343,0.32784703,0.068369925,0.021821855,-0.024358602,0.53625345,-0.0278239,-0.011805031,-0.046076845,0.053693477,-0.0015888632,0.00055806246,0.9407874,0.4270986,0.32316443,-0.0026925292,0.11147859,0.30582568,-0.0076171495,-0.004873754,-0.029012147,0.4773564,0.12485994,0.32226905,-0.017689828,1.0957882,0.17096989,0.023006344,0.19171298,0.26049483,0.021784557,-0.08576339,-0.025951618,0.28869495,0.6675792,0.24283955,-0.017470995,0.532832,-0.05542332,0.670667,-0.052996375,0.3475159,-0.003496653,0.514201,0.5394081,0.036972336,-0.02436679,0.22407264,0.7937403,0.9964739,-0.056587752,-0.04765662,0.47044104,0.42190716,-0.0221529,0.32808205,0.45550215,0.030460026,-0.010166175,0.2522663,0.25516015,0.74014974,0.73892075,0.056159705,-0.06697898,0.72235894,0.78561443,0.038943782,0.08679656,0.12811112,0.47865233,-0.034359317,-0.07990295,0.9702355,0.057400335,-0.0029909657,0.097850464,0.29298854,0.35282114,0.037956774,-0.020426279,-0.043048438,-0.0023499995,-0.019450156,-0.047467683,0.21605246,-0.018183466,-0.013046657,-0.03732955,0.62566614,-0.024527831,-0.027300125,0.61792165,-0.010668186,-0.0012893095,-0.079944335,-0.014796272,0.95760435,0.4068496,0.50913113,0.1652095,0.2562474,-0.0061466177,-0.043318354,0.27113128,0.27912897,0.45698732,0.39285415,-0.05535489,0.17584635,-0.0018366758,-0.063904665,0.46432456,0.576029,0.27666247,0.34793258,0.06489724,1.0009339,0.32866573,0.24606928,0.3272049,-0.06514628,0.39892566,-0.007850396
730,-0.36378425,-0.33000153,-0.14773536,1.2712547,-0.12302084,-0.21842511,-0.3768,1.2185031,-0.18067726,1.1179302,-0.39337263,-0.36106622,0.9079585,-0.17767785,-0.24410336,-0.2963719,-0.41198203,-0.4406763,-0.13874975,-0.103603974,-0.39328188,-0.23383406,-0.18014434,-0.19255917,2.2131186,-0.17670219,-0.15298127,1.465006,-0.097460285,-0.2001741,-0.39071468,-0.32880387,2.0328414,-0.3613876,-0.13721065,0.15188384,-0.26566765,-0.30708954,1.505259,-0.22353403,-0.2953089,0.70482534,-0.27096325,-0.23853627,1.8180778,-0.20248048,0.5047149,-0.073608994,-0.27476,-0.31457424,-0.12432697,0.028167784,-0.17284267,-0.10588781,1.8305274,0.2905922,1.9724257,-0.20875421,-0.318683,-0.04616482,-0.4542039,-0.41022107,1.4208767,-0.11755898,-0.17579441,-0.3035786,-0.38875327,-0.4049831,-0.050744183,-0.5223245,-0.19682343,-0.246574,-0.2839763,0.5458145,-0.29847154,-0.25106978,-0.16455859,1.6248535,-0.48423687,-0.35605165,-0.07004898,-0.43474147,-0.25208223,-0.03864228,0.53819454,1.991839,-0.39645877,-0.26726705,0.6520151,-0.4385805,-0.16995722,-0.099567376,-0.110798955,-0.46223798,-0.12688236,-0.3051845,-0.11321658,0.3559151,-0.16121776,-0.42647853,-0.11363562,-0.3982869,-0.47958356,-0.30837673,0.7366583,-0.05451846,1.1317675,-0.26346007,1.3578795,-0.14802727,-0.4450275,-0.3337202,-0.068279795,-0.23130248,-0.098459385,-0.20574151,1.3001833,1.14387,-0.21312363,-0.24168514,-0.3118883,-0.31852546,-0.42077327,-0.33730373,-0.070620075,-0.14618067,-0.15292408,-0.06630374
619,-0.14517896,1.4086939,-0.03614014,0.5952082,-0.12666135,-0.3015679,-0.40673456,0.09183987,-0.14694516,1.5239803,0.60965705,-0.2038097,0.5176081,-0.1497119,-0.32017335,-0.22578423,0.6206135,-0.05305406,-0.059521567,0.05404434,0.11437613,-0.090072125,0.43778032,0.94593114,1.9650124,0.27381226,-0.11539649,0.70778686,-0.5334462,-0.17634575,-0.15940575,-0.18856518,1.4668925,-0.06904891,-0.43003651,0.29187468,0.8630739,-0.20110703,1.5061162,-0.23463133,-0.18322366,0.8126224,-0.047754798,-0.22424896,1.8571477,-0.19501169,0.56822866,0.024528578,-0.16179039,-0.11020944,0.5102575,0.5118215,-0.03948878,-0.1500598,1.2053821,0.100013636,0.9832378,-0.06862917,0.14868498,-0.3686261,-0.33652288,-0.16864958,1.2079041,-0.25250116,-0.21200834,-0.12589797,0.22716661,0.37103853,0.736181,-0.32181245,-0.086664535,0.111770354,-0.2126001,0.10951427,0.4720097,-0.19210756,-0.19191356,0.9533029,-0.18718067,-0.029605243,-0.24400285,-0.2527205,-0.016242048,-0.18455541,-0.004403196,1.0120625,-0.20002368,0.9100425,0.5859351,0.47891524,-0.14560014,-0.045913827,-0.0066131973,-0.21858934,1.4516506,-0.18189774,0.08469545,1.5413043,-0.21391146,-0.18608811,-0.16879627,-0.10736736,-0.28477904,0.1863018,1.4641443,0.33005142,1.3445648,-0.23558103,1.1722354,-0.13658461,-0.11700205,0.42354405,-0.19984373,-0.25549272,-0.26972815,-0.115630284,0.9936451,0.93302405,-0.19587453,0.28667772,-0.3247274,-0.41675028,-0.08749775,-0.066913426,-0.13863093,0.3743318,-0.20744395,-0.08101245
553,-0.15575281,1.4152993,-0.027437976,0.59611535,-0.11385181,-0.29646122,-0.40867805,0.13168769,-0.14111061,1.5368819,0.61010927,-0.19283806,0.54877114,-0.15937261,-0.31480646,-0.22119741,0.60379094,-0.055651326,-0.06735014,0.068238206,0.11667067,-0.077582255,0.48728424,0.9862114,1.9362191,0.30209708,-0.11726188,0.7479747,-0.51777405,-0.17409663,-0.16468333,-0.19776088,1.4646512,-0.06819558,-0.43181816,0.3362666,0.88627464,-0.19582999,1.5363133,-0.2277905,-0.18144464,0.75265974,-0.053437997,-0.23144138,1.802358,-0.20166121,0.5544437,0.0670684,-0.1604628,-0.10142279,0.4860175,0.54108596,-0.045039702,-0.15768021,1.2380539,0.16584523,0.9429479,-0.07705035,0.11378801,-0.3505044,-0.3397933,-0.14847577,1.1542606,-0.25869867,-0.22394942,-0.12350899,0.17487247,0.387335,0.7991252,-0.3127826,-0.087838545,0.108767234,-0.21364136,0.11183994,0.48526296,-0.18080342,-0.18889348,0.9943844,-0.17533076,-0.029783184,-0.24764669,-0.25768563,-0.040061716,-0.17689292,-0.0016290616,1.0450579,-0.19903223,0.87570286,0.5239543,0.3543234,-0.14185883,-0.03785606,0.044655103,-0.22736685,1.3890784,-0.19092718,0.060616188,1.5198834,-0.2140672,-0.17895822,-0.18220907,-0.11350077,-0.28725824,0.17582653,1.4789168,0.34923375,1.3412937,-0.23937988,1.1624072,-0.14347947,-0.12006538,0.42576,-0.202316,-0.24238537,-0.26015517,-0.101236045,1.0030696,0.93067676,-0.19222105,0.30567718,-0.31941333,-0.4151837,-0.089941435,-0.06025772,-0.14417785,0.43745083,-0.2183529,-0.07933784
41,-0.31882152,-0.37655511,-0.11807784,1.499322,-0.18780267,-0.12271919,-0.28856403,1.3802055,-0.21301554,1.2086223,-0.2902828,-0.4373125,0.8791632,-0.22507218,-0.16960175,-0.2593575,-0.44536868,-0.47623834,-0.12231191,-0.092167914,-0.45357728,-0.24861966,-0.021123841,-0.19708084,2.2158685,-0.17748944,-0.049889103,1.3625344,-0.07544144,-0.10420728,-0.38740972,-0.18714997,2.0961988,-0.3436891,-0.14458518,0.16646186,-0.26586768,-0.25386688,1.3266053,-0.18385822,-0.3402415,0.8973083,-0.11810255,-0.06337277,1.7037437,-0.20376527,0.1842838,-0.054440238,-0.2882226,-0.32801843,-0.15298575,0.5178267,-0.1647382,-0.0706868,1.9861821,0.50884676,2.0636768,-0.14628963,-0.4247346,-0.0657868,-0.4197836,-0.45164424,1.4404937,-0.11443243,-0.21093611,-0.2604533,-0.34460354,-0.48507586,-0.06604015,-0.5202146,-0.28163695,-0.28743756,-0.26025367,0.49575302,-0.2955864,-0.18538341,-0.084595375,1.4900824,-0.46400052,-0.36077806,-0.12095958,-0.40214095,-0.3047444,-0.0045716297,0.7554606,1.9526411,-0.44492146,-0.30035704,0.64255285,-0.3788906,-0.20118175,-0.07457908,-0.13838437,-0.49143168,-0.1622421,-0.33116245,-0.105815254,0.2164938,-0.19088978,-0.42728615,-0.12682638,-0.27514687,-0.3957216,-0.20548633,0.47994173,-0.061184037,1.117468,-0.27241248,1.3491107,-0.14169392,-0.4581922,-0.2455555,-0.09155423,-0.15109365,-0.11997111,-0.20519672,1.1478672,1.233165,-0.18273106,-0.24808796,-0.2815602,-0.17763159,-0.40367457,-0.2064033,-0.10838258,-0.19476455,-0.013315812,-0.0925045
